nbre_eleves_segpa;latitude;longitude;effectifs_filles;effectifs_garcons
51;47.207274769794125;-1.5841005962595762;404;409
59;43.178945456593006;3.000819794519885;334;315
81;47.47951278049735;6.849090225779805;295;287
105;4.92306509984753;-52.407216581988564;458;484
80;49.03287768745648;2.4556068429452678;363;312
0;50.342317608166105;3.200689310892901;206;242
0;48.8665853173967;2.460121583402077;222;266
65;49.05436094146021;-1.4305901607271578;213;219
56;47.11022608113902;2.4095705883585388;294;319
0;50.48260659356755;2.547420203520672;213;197
54;49.5071231343554;0.23234900171424258;251;277
110;43.36446534977177;5.358010448741444;268;301
61;48.948690059554245;2.4442765970182965;350;415
79;48.59165836495628;7.701753871014287;216;223
0;45.77637926436517;4.863710113971357;227;223
54;48.940187798731856;2.376866669818841;239;293
0;43.50141629986821;4.994883050428444;293;268
0;50.27794947812394;3.971009768841562;144;166
50;50.39828810131777;2.838520306506523;210;270
0;45.49838174714388;4.573189781031106;342;395
0;43.65587061065868;6.922150382885586;259;249
0;47.303547365518966;5.014969946145311;158;172
0;42.68776861397172;2.8859524883726566;292;294
0;47.759861218573754;7.339561547508013;203;252
0;43.31338122145661;5.386289514268629;291;309
0;45.16610722459182;5.734299014855217;185;204
0;45.86738518424106;1.290903771175961;149;144
65;44.13184496996523;4.077629973174368;223;244
60;48.27186580982864;4.075559746315772;366;434
0;45.736783372104966;4.86503535037878;230;252
0;4.895436364084357;-52.278501823001505;373;342
0;48.185798720478864;6.456000415426163;174;159
73;43.731182936513065;7.251520493631353;351;351
87;43.731182936513065;7.251520493631353;372;377
65;47.301458222086715;-2.198945019077303;287;278
0;49.11842459289866;6.2272104275955655;203;237
18;5.60451614072497;-53.81686483676857;233;261
0;48.62445004451393;2.444692112835567;271;286
63;43.76078896227641;1.9819915952249412;347;375
0;48.90266920221561;2.2058684840970253;241;247
44;50.5983131333799;3.0907898474551434;258;273
0;49.454305751418985;1.0326899176521405;205;210
0;48.99692982386705;2.37200706907307;302;319
115;14.607765645215366;-61.045149684748765;210;236
0;43.34236830973755;5.380939776327611;275;311
56;48.91516932561166;2.3756175710181275;236;243
65;47.3463353760834;0.6683205684355672;159;192
55;43.55229685730878;6.9668403330269175;400;401
0;50.29315859345641;4.105949712670817;158;147
0;46.063982140500364;6.57455970848442;446;500
0;45.7481619936372;4.9145618813352545;219;233
78;16.04362725672896;-61.56454612175841;251;237
42;50.661150305771635;3.187780607305509;251;282
48;49.17944235060765;6.892720395707076;270;276
0;-21.15428174859496;55.825464131559876;190;207
0;48.65601845352454;2.3682947133964083;195;217
60;44.839059144812694;0.46965241109631145;272;275
0;51.020127902647296;2.3046996668512616;185;179
0;48.67761532196342;6.143700130181998;138;135
0;43.98525987110205;0.006284300005722992;74;72
126;-20.969430237531494;55.64962365862333;482;535
60;46.104989457870936;4.749254142615913;384;405
44;44.10533875517655;1.0923666228599318;366;405
0;48.6303368547917;2.3434316131598205;394;406
49;49.00420536347406;2.412101611968913;317;311
0;50.63147124244808;3.036739502459178;221;270
0;49.511927377465774;0.17652108117012325;221;234
74;14.636299622964131;-61.03902018602863;229;287
0;48.7513622234738;2.5010816059910677;209;227
0;42.696171136237716;9.447563935883256;223;211
0;47.72996303769056;7.305630218908527;253;251
0;49.51054640178768;0.1585252300352849;224;237
40;50.661150305771635;3.187780607305509;239;265
0;47.645771115844525;6.852888130471386;158;177
0;47.451685736805544;-0.5682399539106795;200;201
0;48.997227791444985;2.3819415024284494;221;242
56;46.148921101386605;3.4120095626094544;235;270
63;48.68263891419444;2.1630501893574183;311;339
128;-21.374752131696336;55.62721140009432;475;507
130;45.612403028149586;5.265332604256228;436;487
62;48.907908690020946;2.390350112040794;293;362
0;48.090410429151675;5.134959611402558;166;194
64;47.640149209830966;6.880679449730279;353;334
0;50.45062444729204;3.432100353409098;228;271
0;50.73117704127288;2.5290609979501575;346;350
0;43.296854155506374;5.382610144906995;206;219
0;43.126787902165255;5.9311225972969766;173;149
0;47.76232938786065;-3.3672429802018575;237;274
67;50.09629213281906;1.851968892811706;313;375
33;50.457575681553536;3.026609554977936;155;147
0;-20.94256222376392;55.29129762902777;289;252
62;47.2663270361421;-2.246099584192326;172;211
0;44.873897200336074;-0.5504623950780059;170;194
48;50.641728868012265;3.1175204647683668;265;259
0;44.864465652163254;-0.5656659963993367;238;251
0;44.87379527053053;-0.5168973506847918;229;231
64;49.477774133334776;1.0398143289156496;315;309
91;5.503966415464399;-54.027881321610295;399;468
0;43.84465294317107;4.390210182026013;159;152
39;50.3360867240659;3.382930373268679;170;181
0;48.99785974657149;1.7480604194085383;307;302
26;43.30735309691616;5.369271084312032;307;300
0;45.77637926436517;4.863710113971357;231;216
77;48.64699426079609;4.968319750330073;210;193
0;48.90167190949877;2.4878894507438734;271;281
85;45.173750473834154;5.7371100497222685;340;335
59;43.41239943428008;5.04205763920382;246;273
0;47.999178474560026;2.7404901919260425;180;183
0;49.28139973437501;2.476239643181955;343;377
50;49.26079517459383;2.437900460854897;372;371
63;-20.899458351893493;55.48545981655612;300;292
0;41.92628305932155;8.734748563149186;389;370
88;-12.785306421655719;45.280037966408415;968;819
62;48.59591619944623;2.460995665946544;346;355
62;47.96849261242499;0.1976884716282042;220;220
0;48.80350498297044;2.551202907023546;178;182
0;50.29266344220489;3.9204097660583948;145;143
0;48.89860933146669;2.378877064621717;199;171
0;48.64048088017372;2.3405164367874947;271;286
0;48.86823421704854;2.374320712353295;190;231
0;44.752095364622036;4.8179899479361294;194;211
58;48.85651971631681;2.48038882812426;291;307
50;50.94828933426335;1.8331704068499097;216;211
0;50.68101814010843;3.1830697839593847;225;239
0;48.925101056634624;2.248271295627418;300;280
61;43.488049494784825;5.158740692840738;326;404
0;43.58103798657234;2.260001559565921;150;181
55;48.95966122156272;2.4949343604846885;278;319
64;45.75759880249377;4.883449409156436;363;332
0;48.436995205925115;0.10235953320276274;151;221
0;45.75864662579044;3.0950697983947135;187;220
0;46.595747066157315;0.35596906854496185;284;251
72;18.069452218170497;-63.07941986733986;418;481
0;45.139329958860735;-0.41145166104362557;320;344
0;50.61837243885932;3.064760509722426;259;221
0;49.1200744448891;6.197589709110649;231;245
31;45.130978379203704;1.2990041723447758;289;287
0;45.769270202520346;4.8968622457316275;346;376
0;48.80199575748685;2.3158598423293206;179;208
0;48.88162436114599;2.3683182467577564;185;180
51;50.59193523772984;3.045949585843362;163;166
0;48.942937619644574;2.200310221431235;198;197
20;48.78496604934703;4.908199818700666;194;199
62;50.41874727709966;2.784470023003672;211;216
0;49.39673043511122;1.0680494706698562;117;139
49;50.440104907023624;2.7992097018058164;238;255
0;48.843434114510394;2.5387118197575655;253;285
63;43.60806506153154;1.328686203353599;200;198
0;49.49699513535347;0.13806592560644337;101;143
0;47.22901276343106;2.06710967051571;236;289
0;43.94704392595827;4.8384706812183955;223;214
0;50.33786460186301;3.3574295054584917;238;273
0;48.26261375641058;2.7145431882512923;189;149
61;44.13184496996523;4.077629973174368;219;235
0;47.53840507018112;6.80400939043247;174;158
0;48.90167190949877;2.4878894507438734;275;280
0;50.51788963605935;2.7882000779325455;216;223
92;49.585491608989635;3.015309560285732;283;313
0;44.84199629660682;-0.6510234523453694;291;241
0;-12.850275915080264;45.106877904070366;561;556
72;44.87440703977014;-0.5223870666307535;267;273
0;47.97624269014131;3.42230229289232;246;231
52;45.78884825806107;4.795596483244693;220;279
0;50.43703364705557;3.571800073022058;178;159
0;47.35196978181528;1.7470997684602165;226;209
0;48.9113525929103;2.38832462792748;216;246
46;50.59193523772984;3.045949585843362;127;134
0;46.71617095294929;-2.3521403529039455;48;56
0;49.42928741250463;1.0891656628493005;219;254
0;48.78658697866545;2.250891810548695;313;308
0;44.05327546497126;3.9838104563348335;262;252
0;48.01740166270182;0.1805152793431396;255;258
0;47.76341036026922;7.368231318262159;174;170
63;43.7960920994055;5.031266668352428;318;336
0;14.608342157568362;-61.04298971619976;206;179
84;44.46354320618618;1.4550500739231473;290;333
0;48.95009801777346;4.368359903609187;322;290
0;47.37631569466951;0.6824098044173388;223;184
0;45.132686918601145;5.697140547137221;222;177
93;43.827660839768605;4.33614977356607;320;313
59;14.676934247872456;-61.035970173931496;302;339
51;50.51822811167607;1.6419865846343977;273;268
0;48.883505211122696;2.4005725759641154;271;292
75;49.26984549368462;4.044869446645695;326;356
102;45.173750473834154;5.7371100497222685;378;378
34;3.64403238602736;-54.03408756654566;271;309
0;45.75062425675254;4.916918126529449;264;291
0;47.37631569466951;0.6824098044173388;174;172
0;49.292149071415714;2.4906196170819275;217;253
0;43.70972069837187;7.279840042297537;216;255
0;5.013046631785412;-52.478159667705064;374;399
0;49.51385513465711;0.09021784341478802;176;162
0;48.44041161771185;5.156077998088681;158;147
50;45.465018037373156;4.408860006920129;126;147
59;45.156022648146184;5.730740310609724;218;192
0;46.67937522726497;4.370472644033587;206;219
0;47.33972365795748;4.992659804035509;155;150
64;48.61869569765931;2.4593365780638576;258;255
0;45.59073765125101;5.920809745457781;288;254
60;43.39115939977601;6.317691492908425;425;422
31;50.30026003135326;3.398559394578643;310;376
124;43.31616344291976;5.392300067094302;294;333
58;48.675842470971745;6.201199399255605;219;223
0;43.343229897748;3.23350544036122;250;260
0;48.88817446032677;2.3704248854812326;210;167
0;43.584375771338;1.4245700135225179;180;190
52;43.57938575103072;7.055986940991657;394;384
57;47.71044564035731;-1.3844179749751808;293;317
0;48.92320869507294;2.4242097754084098;257;251
0;48.99350924453712;2.2234491656713344;268;283
61;48.66873268234934;2.363517042010605;341;353
59;44.94406940183675;4.924559994913046;355;331
53;50.45054798315641;2.901050524240089;279;290
0;43.18619491528589;2.9742500591604983;243;278
40;49.41031945923135;-1.31045682573086;106;116
0;48.75162969308217;2.451333359665507;308;307
0;48.86352601850053;2.384525602087465;191;250
0;49.520430343173885;5.762499859335035;217;216
0;4.928757212494947;-52.3231698305509;432;417
64;49.56229507810586;3.6408502326688725;376;373
0;48.91450885220009;2.292398114663243;289;260
0;43.371399994209604;5.365884347481156;304;302
0;48.02011676905311;0.2097945372364403;156;170
0;48.71230434278272;4.590709492301247;183;189
58;49.41636219923293;2.080820339683501;318;328
0;48.93096212124135;2.2043023803188175;364;345
0;43.3307269894162;5.43448881533234;289;330
0;47.99431492236332;0.23239798532346528;190;149
52;16.167438757348904;-61.775681401456886;154;170
0;48.88345407682914;2.435378334246137;180;185
65;49.57052160326197;0.48505623165713097;308;332
0;49.40110460938722;1.088140250087253;197;220
0;47.832425345041756;1.9304602299494644;252;297
128;46.67961909845252;5.565940517303166;315;336
0;48.91537682445213;2.4120053569254494;237;237
0;48.393866921306376;2.9589829046749982;280;277
0;48.793393102725126;2.356692691549758;180;236
0;43.65587061065868;6.922150382885586;239;248
60;48.773795233572585;2.463879191379569;312;333
0;42.69462404489727;2.868556885532539;188;212
0;49.02232748572462;2.1106075125748056;187;232
0;49.520430343173885;5.762499859335035;192;237
62;50.361329331555964;3.114949443162363;346;367
0;-20.883783915109806;55.446528109049474;246;279
0;4.928757212494947;-52.3231698305509;402;415
0;50.51788963605935;2.7882000779325455;188;222
0;-12.832907262109957;45.12365923691382;427;450
57;47.71044564035731;-1.3844179749751808;292;279
0;48.9565325903814;2.3853256347000116;281;312
0;47.964369257127046;0.15693546614402518;139;140
0;48.953187214679055;2.562100468230234;324;316
56;45.79713209171927;3.1150399561108566;195;244
53;48.86304004094429;2.492362541473328;384;389
0;-20.967961128124884;55.64595319235297;372;407
101;-12.923897407828887;45.09097634591245;384;387
62;48.77532804779816;2.339959690739277;300;323
63;47.82124200595169;6.364125661180154;291;321
48;49.30962946567946;1.0286036136248429;167;195
0;48.900669701815026;2.4924471109186452;260;281
0;-21.021133900516794;55.26730113396791;321;310
60;47.040265123704096;-0.8862803545470918;171;186
58;50.43556699322092;2.7557494341030004;337;320
0;50.40516019431543;2.905140015843999;280;280
0;42.61323232220601;2.9786084325018565;500;505
0;43.65587061065868;6.922150382885586;247;252
0;49.589236205211506;-1.27119995876091;66;67
67;47.73355948572547;7.294382433052226;297;316
83;43.578453422181546;1.4110490351957552;282;267
60;41.57767404890518;9.266768799318287;265;269
45;3.64403238602736;-54.03408756654566;291;310
0;47.72996303769056;7.305630218908527;263;275
111;14.607765645215366;-61.045149684748765;233;235
55;50.70884740732559;3.1978302784174524;295;326
121;46.5439993014262;3.3373404314432116;249;264
0;44.852276655981946;-0.5849179937998745;349;394
0;48.090410429151675;5.134959611402558;178;203
0;48.942937619644574;2.200310221431235;169;207
0;48.866422144792516;2.384923514053723;172;189
95;48.69190000397324;5.896819824306622;280;339
0;51.02206577461727;2.3564601592025523;183;160
19;14.867990418391756;-61.120049563469145;110;102
0;43.44084480591727;5.250809992084071;252;259
91;-12.735051266324204;45.20250756941683;945;909
0;46.342987047039784;2.572359724427048;104;112
60;49.15452977206743;2.274258516099972;399;399
0;-20.95738158922722;55.64845081999059;324;324
64;47.96849261242499;0.1976884716282042;213;220
67;46.81908160594479;0.5461617283146118;303;304
56;50.70825662279591;1.5844998448274454;247;251
0;46.15199517898842;-1.1165800235315764;320;288
0;48.85645660780397;2.4019754598712404;285;266
0;47.47471728066055;-0.5970005279921484;275;332
94;43.841638031337595;5.048265999805911;234;240
58;47.68652859366494;6.507143184340383;438;444
0;45.86738518424106;1.290903771175961;152;158
50;43.39115939977601;6.317691492908425;429;463
0;48.875169763521896;2.4237346617684836;246;271
58;47.24662501348978;-1.6115906201441996;213;258
0;-21.15428174859496;55.825464131559876;199;206
0;46.32875696423236;-0.9496705132352254;127;131
0;45.82448066511231;1.2839252719177405;217;247
32;50.412707862648475;3.0535806066000877;184;207
0;43.28540727567788;5.46249939516656;192;180
54;50.954987926866636;1.8989393922124258;174;193
54;43.73776974723289;7.299920102794202;387;366
0;48.977891430601815;1.909846442774705;286;306
0;48.50911833490083;-2.7510851598346853;240;278
0;43.32037096854043;5.38785964493626;135;175
0;48.883505211122696;2.4005725759641154;281;258
0;43.30529717539059;-0.36155706003589994;107;114
0;48.64048088017372;2.3405164367874947;262;265
0;-20.934071796017093;55.30509570148501;328;323
0;48.96445296387383;2.338939659700138;252;277
102;43.87779141657054;-0.5093728558010466;276;291
0;45.655571467534074;0.17618038677269593;144;194
0;47.469555438518896;-0.5324402157947051;246;190
83;43.112711393187055;5.870136453438233;296;333
126;-20.997222620047513;55.28107881106315;415;534
0;44.14299591349081;4.798565972229485;247;292
0;48.89208184374728;2.4883438302790157;277;311
0;45.18938299512211;5.730009016742572;268;321
59;43.178945456593006;3.000819794519885;331;361
42;48.86995327244236;2.3893779019454193;177;235
0;48.6303368547917;2.3434316131598205;386;389
48;48.82476505570136;1.9492702670522102;289;302
59;44.79432703840805;-0.562499679237814;286;316
0;45.7481619936372;4.9145618813352545;191;214
49;47.833157310219086;1.9364195008661584;293;282
0;48.887663246918464;2.4246832951309445;354;390
0;48.81844211962522;2.358378890375754;182;209
0;-21.137412854368446;55.62768091608149;228;244
0;44.7919202102726;-0.6450723665147032;247;246
0;49.11842459289866;6.2272104275955655;210;249
0;;;118;124
0;49.49699513535347;0.13806592560644337;130;152
50;48.61889807818501;7.7638122050810265;345;364
0;48.623866275210915;2.588544875994292;274;296
0;51.02206577461727;2.3564601592025523;165;169
42;50.41020311287875;2.877100390185131;322;320
0;47.76374492157552;-3.377995458118686;210;232
0;48.7165647756616;1.361220145084155;288;297
53;48.94843462333384;2.9090469708554823;253;258
0;45.132686918601145;5.697140547137221;216;214
56;43.7960920994055;5.031266668352428;301;283
56;-21.033521949224678;55.532957195619616;225;230
54;48.86304004094429;2.492362541473328;374;393
0;47.707951453192976;2.620949432387217;159;176
69;43.301610194236474;-0.3426021927729051;395;390
0;48.78810220956382;2.4272811307948183;205;206
0;49.30368412664921;6.146729683080667;214;204
0;48.75162969308217;2.451333359665507;306;266
0;47.964369257127046;0.15693546614402518;126;139
0;44.259105416907765;4.197789695878007;186;186
0;48.88915980435331;2.388586699590991;194;192
0;44.7919202102726;-0.6450723665147032;207;236
51;48.74029575145305;-0.5700803651327394;205;207
53;48.813289883659344;2.540472333783582;356;409
0;48.73208699336739;2.450007650514465;242;236
0;44.00987908595682;4.873883399735772;195;204
0;49.00437744378741;2.423851403429152;246;224
60;46.81310830971988;4.845740006274551;200;226
0;49.16098458295274;-0.34696061196262384;273;287
0;49.15728610302962;-0.36023049666148743;229;192
0;43.296854155506374;5.382610144906995;214;199
0;44.752095364622036;4.8179899479361294;224;215
0;50.45062444729204;3.432100353409098;226;261
0;48.54492273740363;2.6352357143411234;368;349
58;49.5017416116479;0.16534046144847625;138;179
53;43.73776974723289;7.299920102794202;387;393
0;49.32647170524783;2.464039752942275;284;292
59;49.5071231343554;0.23234900171424258;253;283
0;45.733786848574546;4.888826360955459;113;150
56;47.40310380238856;2.923030447789512;189;223
74;43.731182936513065;7.251520493631353;344;375
71;48.19287771997059;3.3022489196375333;413;439
0;49.18425859520142;-1.4037505983876106;101;115
0;46.16921315796229;-1.1787205497543571;254;222
0;47.24537303840275;-0.07829002585335135;107;110
0;47.32193185592498;-2.0739896646570566;178;161
38;48.958924311665776;2.3105218095256603;417;390
49;14.471266306754242;-60.862970368613645;172;206
0;43.584375771338;1.4245700135225179;178;171
0;5.171398756618388;-52.658265990042075;242;211
0;14.608342157568362;-61.04298971619976;216;184
0;48.63969570662481;2.435068803876908;230;250
0;48.73023988876585;2.4273227586184176;195;172
46;49.300426963854264;6.198930398168907;360;323
0;48.774311108658466;2.354999677462201;238;213
62;48.85651971631681;2.48038882812426;280;297
0;43.94384045328035;4.845551283918319;213;237
0;46.801975057165585;4.852881537595646;297;307
0;5.155554172459006;-52.66853741637755;326;316
0;49.520430343173885;5.762499859335035;198;230
0;48.35301560900074;6.636642405074547;274;210
0;49.07671268949892;6.684009451449142;157;203
0;-12.769912365713084;45.22372172962821;642;565
0;49.30239963596309;6.116210568501709;400;415
0;48.95284036866517;2.3434594675069613;304;253
0;49.267760854693826;2.451049890230202;280;235
0;-20.894983725869047;55.55265817027803;257;294
0;50.42078147044804;3.5518399557173934;127;129
0;48.909751896587984;2.37182835635895;110;113
55;48.88757577390621;2.361979663421302;218;206
57;42.719725883546694;2.8914941897288076;309;318
57;49.25038471151;2.4828999117810087;388;428
62;48.74247684439589;2.505851465400418;318;361
0;43.56994589845756;6.963340154600625;219;290
0;48.54972604056322;7.688407452856696;303;345
56;50.641728868012265;3.1175204647683668;255;256
60;44.015525470540524;1.3804594009190363;609;624
0;43.3307269894162;5.43448881533234;319;360
0;48.742108808954065;-0.016470583940718663;203;172
47;50.15607697220997;2.336124610540266;277;308
0;43.642784212843395;5.103994516073329;211;244
0;47.05463607594209;-0.8717498858930167;225;191
0;48.86352601850053;2.384525602087465;189;244
55;44.49957237740594;0.18087574787166008;341;341
60;-21.346637433006148;55.48971590341287;320;347
0;47.469555438518896;-0.5324402157947051;204;190
58;47.315243324547;5.00519949831528;135;167
0;51.02609343403172;2.3948734187132454;68;79
50;47.73670303781284;-3.380510425523694;188;176
0;-21.04490310971959;55.71872706153563;279;255
0;43.492410330657265;2.369037459980548;168;151
0;-20.928633896464916;55.64613866718843;365;316
58;49.034156074185695;2.115240822356974;342;387
51;44.839059144812694;0.46965241109631145;257;255
0;49.23013890968722;2.1407595120776297;229;247
0;-20.885100424269222;55.452245233221355;445;430
38;48.28282488686578;4.055670107863366;266;293
0;43.1087587242333;0.7273627972779144;224;188
59;48.63042860914635;2.445152496048942;343;347
121;-12.841158159262088;45.128812096047305;686;645
0;48.9786084453819;2.24227464617648;305;266
0;49.42103688213659;1.0585113368336174;197;212
0;48.942937619644574;2.200310221431235;209;219
54;50.74773575087692;2.26844997765505;154;176
0;45.195224607476455;5.680420097587849;197;212
0;43.40274581502263;6.071707310398736;346;377
0;45.769270202520346;4.8968622457316275;300;296
56;48.85948704920163;2.461162862092738;210;226
0;42.61323232220601;2.9786084325018565;523;487
0;49.02232748572462;2.1106075125748056;198;201
60;45.697470444725326;4.866355379613104;330;362
0;43.81046622018786;4.637780315203951;249;283
0;14.612497731208448;-60.99675468258563;238;241
0;-21.040354032871043;55.29541656597488;400;406
0;49.911817926559415;2.3002035710983417;240;247
0;48.9433451912255;2.445331658890117;246;288
0;51.02206577461727;2.3564601592025523;189;153
0;47.23090401945198;-1.5917102604048903;146;169
50;47.833157310219086;1.9364195008661584;319;307
0;48.875301630454516;2.4533846258154264;248;280
57;49.9176396081107;2.253931461784814;214;246
56;48.85948704920163;2.461162862092738;219;206
53;49.10344695113353;7.0490399063376366;197;228
89;47.86295144362163;3.9861081224004735;257;249
0;48.26261375641058;2.7145431882512923;223;201
0;48.651990116320995;2.4002631538244916;435;481
49;50.736039039559365;3.1894893121105476;176;218
0;46.18490606823581;6.216789708594532;299;289
0;49.201004362430716;-0.34496018915318594;153;170
63;48.85957325186277;2.4553719668858838;266;281
53;48.91516932561166;2.3756175710181275;276;277
56;16.249739340006357;-61.54502892749643;145;177
64;47.974683673036076;0.22216511837908892;204;197
0;48.867531472780165;2.5381467317946145;265;287
65;-20.88777310526711;55.49644953313609;204;251
0;50.47547424442204;2.558440656583557;202;198
0;16.234838556811745;-61.533442001299115;146;128
0;50.314703750485606;3.3554093031083663;259;250
59;46.80456763533283;0.5491225232356329;262;333
0;44.36708859452038;2.591880166563412;214;252
128;-20.94292439280603;55.29997213425819;338;354
65;47.96919238644468;3.5047583866224055;197;246
49;48.73624196070582;1.3878305301418516;202;256
0;50.60889499400215;3.006710500148804;144;153
93;43.93216415961474;4.817129263398616;275;301
45;49.51319879679554;0.1223226050896545;194;204
69;48.64699426079609;4.968319750330073;195;207
66;46.02819681803356;4.0530801064527004;329;324
0;49.267760854693826;2.451049890230202;276;245
0;45.139329958860735;-0.41145166104362557;375;383
52;50.399192131331574;3.545290512818122;288;270
0;45.16610722459182;5.734299014855217;181;202
0;48.324188673563626;0.7992495952473185;198;229
0;45.53069286816266;4.92644189871169;203;219
0;48.816559292526925;2.392386447811229;256;262
0;51.02609343403172;2.3948734187132454;63;80
0;45.47898323665883;4.536359707872857;171;215
0;48.19906776944226;3.2880782303535403;216;246
61;46.80038435949145;1.7056699055203601;198;196
0;48.826222298748995;2.3058203184226214;240;244
56;48.907908690020946;2.390350112040794;329;369
44;18.06395184129821;-63.03502027876942;204;244
0;43.671938083423754;4.1239600014324616;304;318
0;49.458717608408655;1.1314851846279557;93;94
0;43.330958835404665;5.43018344762998;197;229
0;45.68965691970762;4.94351439762419;331;348
65;47.47951278049735;6.849090225779805;294;299
0;48.74240206211776;1.399099912029675;302;316
0;-21.15428174859496;55.825464131559876;198;197
28;49.25361265455629;6.031539425340115;172;166
0;48.73208699336739;2.450007650514465;245;243
0;45.39926867858585;4.366679864046602;129;138
62;45.156267323881245;1.4938800334320828;204;200
36;48.97405583352472;2.030722601079814;145;141
0;48.924156474276174;2.4669536110319448;382;363
0;50.364495736345354;3.55778945950352;184;200
0;46.98487234584173;3.1325601863409216;202;179
0;45.82448066511231;1.2839252719177405;259;231
0;43.43804774313768;6.755632401599427;268;262
0;46.269703224742685;5.6713336668774454;313;342
13;42.45178925697593;9.505674437286494;232;234
0;49.527375055269054;5.797190256340773;226;218
63;48.09048614864535;-1.6632694028595163;239;254
0;44.854318986096345;-0.5131354045833131;366;364
0;48.94015821014755;2.3808750072062357;205;216
45;3.8129691227780143;-54.14644991383088;91;112
48;50.59193523772984;3.045949585843362;145;145
0;46.98089342674046;3.1900798996697666;173;181
66;46.461065654335336;-0.782522091599313;286;310
0;48.185798720478864;6.456000415426163;162;170
51;49.17944235060765;6.892720395707076;280;244
0;50.46164187069234;2.7194599930897345;241;240
0;43.43804774313768;6.755632401599427;271;234
59;49.25038471151;2.4828999117810087;422;430
0;49.30368412664921;6.146729683080667;185;194
48;49.48640760051944;5.198129436091281;203;201
0;48.94021045953347;2.5213004283582845;290;294
0;46.98487234584173;3.1325601863409216;198;190
0;48.826222298748995;2.3058203184226214;228;247
60;48.56904584374289;7.717795246816672;436;374
54;48.955099369854246;2.2233905376889482;281;298
0;48.65344008008271;2.38437852101383;277;312
62;49.27441539406917;1.2126104624029355;204;240
0;48.793714454965944;2.383360402437281;220;221
43;45.39922504104214;4.333899589658417;221;240
45;44.387896326262734;5.005314177299518;264;269
0;48.906273716715745;2.337342996675949;233;256
126;-21.088562179504176;55.26780516630669;354;394
31;47.057963290389715;3.930719582927924;85;90
62;45.1998522454648;5.678450539194562;237;223
63;48.90679137877798;2.435217954913491;428;423
0;42.696803654453234;2.8994341863692275;350;376
0;48.59946075254569;7.696314283203419;267;309
0;48.977042031503686;2.3982890277673703;313;313
0;48.310704200304684;4.03975640245375;291;305
0;48.89900547863601;2.4658607536249737;179;182
44;50.73096722790286;3.1303902796289336;330;341
63;49.00612917964285;1.147329421444672;278;316
0;43.34236830973755;5.380939776327611;274;317
0;46.247648621001346;6.031359448747479;302;371
0;43.12280635009742;5.981563479156738;201;194
62;50.43556699322092;2.7557494341030004;344;319
47;43.36858824859739;-0.6251662358374172;180;172
51;48.60146779932777;7.718478934875065;341;373
34;50.457575681553536;3.026609554977936;140;156
0;44.16182839770934;4.616229962459126;301;280
0;48.416841026274234;-4.482439921418086;247;226
0;16.237373451975248;-61.53550846137415;127;155
0;48.73023988876585;2.4273227586184176;191;171
57;48.940187798731856;2.376866669818841;241;296
0;44.842138625193755;-0.5151929469879545;289;261
0;48.893240051158365;2.350666344782148;201;186
0;50.66219072832191;3.0867629963039365;14;18
39;48.67889134000722;-1.3490924936986965;176;163
59;50.701429666195004;3.1864605337728373;272;278
0;43.29650515548216;5.365599591293657;154;177
0;43.29057188713276;5.376909986946342;182;200
38;49.15276692457511;5.405019875530204;112;101
54;43.633739063638174;3.821649566521723;373;368
0;42.9398982453581;1.8527298202476252;125;135
0;43.40274581502263;6.071707310398736;338;390
0;48.80350498297044;2.551202907023546;189;184
34;48.94119514765646;2.3274772079073496;300;328
0;44.40728897267791;0.7186121281736652;257;316
0;48.44041161771185;5.156077998088681;162;147
0;48.88733134349032;2.220420492601673;201;220
0;50.33072586542027;3.3954403591508777;216;203
58;48.89581471106791;2.332815469011771;214;228
48;48.91646597239605;2.4698404916640575;312;400
0;49.93458688259741;4.646499964728705;164;165
0;16.237373451975248;-61.53550846137415;92;100
0;49.248815297865434;2.467662873811276;304;363
0;43.58810548390916;1.4087302727504742;219;220
64;47.655874021168884;-2.0767905322319713;255;251
65;43.243534972159864;0.0582513971968151;274;276
62;49.39178218993487;1.1010069913550966;185;211
57;48.88849708458435;2.359696342198929;240;209
0;48.893140903846145;2.363861824381881;150;172
0;49.83805624837902;3.274040462303788;152;147
0;50.26874644340526;1.6746446524720404;143;154
62;14.745661281703319;-60.94992030130677;126;131
0;48.82057696005296;2.364556476993583;192;204
51;48.927126717358426;2.438192138110218;324;361
0;49.517913230961;0.10521875005897947;172;210
0;45.650002306961134;0.12847421626497582;116;103
0;45.69940404147715;4.818619042548059;137;163
0;48.95020285538904;2.4141047835493;313;324
0;48.9786084453819;2.24227464617648;318;278
0;49.29354577082032;2.5979493308925186;235;234
0;-21.274360180227163;55.41464365979838;378;385
58;16.332028081035617;-61.34962529479824;307;367
96;-12.735051266324204;45.20250756941683;963;918
47;3.8907540552420596;-51.80158020383675;341;332
49;49.90711525621756;1.0683605599484782;182;200
66;49.92307140960063;4.095099370679356;262;246
0;48.78494669525058;1.9781985519068777;231;253
58;43.72361668686263;7.289079514092393;330;317
0;49.69952689828173;4.952700028804294;156;138
0;46.65226410947934;-0.7470400498601503;119;125
0;49.527375055269054;5.797190256340773;215;222
0;50.38602048362716;3.107990599187455;170;170
64;49.51609891829551;0.17156939942641686;216;211
0;50.1757149656532;3.2289302757058485;261;246
0;45.9415466100717;5.431009651453726;151;140
0;50.4287649601296;2.918329570093103;184;164
